date,time,year,month,doy,dow,death,cvd,resp,temp,dptp,rhum,pm10,o3
10/4/98,4295,1998,10,277,Sunday,91,42,10,15.55555556,50.3,NA,8.701648033,20.09336161
10/5/98,4296,1998,10,278,Monday,122,46,10,18.33333333,61.4,NA,42.80178175,10.71910506
10/6/98,4297,1998,10,279,Tuesday,98,31,9,18.33333333,61.2,NA,15.74875744,10.1178954
10/7/98,4298,1998,10,280,Wednesday,104,50,4,13.33333333,49.2,NA,15.72004864,4.706646448
10/8/98,4299,1998,10,281,Thursday,105,44,10,12.22222222,44.8,NA,13.41376058,12.07711662
10/9/98,4300,1998,10,282,Friday,84,36,10,11.66666667,45.6,NA,34.6809003,5.237445137
10/10/98,4301,1998,10,283,Saturday,112,48,11,11.66666667,46.4,NA,57.68612008,8.709600842
10/11/98,4302,1998,10,284,Sunday,118,47,14,13.33333333,49.1,NA,36.78035367,20.20217828
10/12/98,4303,1998,10,285,Monday,122,52,6,15.55555556,46.9,NA,42.7940874,10.8172616
10/13/98,4304,1998,10,286,Tuesday,113,47,7,9.444444444,36.8,NA,22.82279619,6.672221942
10/14/98,4305,1998,10,287,Wednesday,99,42,13,8.888888889,40.4,NA,27.08117901,5.128366636
10/15/98,4306,1998,10,288,Thursday,110,48,10,14.44444444,48.4,NA,30.76276872,6.976672091
10/16/98,4307,1998,10,289,Friday,103,46,9,20,57.2,NA,50.76537861,24.0929122
10/17/98,4308,1998,10,290,Saturday,104,43,8,19.44444444,64.4,NA,56.87439193,23.73245354
10/18/98,4309,1998,10,291,Sunday,94,35,12,13.88888889,48.1,NA,10.93101419,16.49631901
10/19/98,4310,1998,10,292,Monday,102,47,6,11.11111111,39.2,NA,27.87881639,8.733456572
10/20/98,4311,1998,10,293,Tuesday,102,44,4,10,33.9,NA,21.484805,10.35134976
10/21/98,4312,1998,10,294,Wednesday,108,44,13,8.888888889,34.5,NA,11.86315705,10.34368665
10/22/98,4313,1998,10,295,Thursday,98,38,11,7.222222222,31.1,NA,21.83705814,7.384028486
10/23/98,4314,1998,10,296,Friday,120,54,8,11.11111111,36.3,NA,50.93060936,7.730138717
10/24/98,4315,1998,10,297,Saturday,114,44,9,12.22222222,38.9,NA,55.91746372,11.14879939
10/25/98,4316,1998,10,298,Sunday,120,49,11,12.77777778,44.8,NA,37.96705163,8.163999282
10/26/98,4317,1998,10,299,Monday,114,52,9,16.66666667,49.7,NA,56.00089997,10.33149842
10/27/98,4318,1998,10,300,Tuesday,130,62,6,17.22222222,58.6,NA,86.88614504,5.468060967
10/28/98,4319,1998,10,301,Wednesday,108,48,13,12.22222222,52.3,NA,14.9226835,12.79762831
10/29/98,4320,1998,10,302,Thursday,91,32,9,11.11111111,51.9,NA,35.76240301,4.441968351
10/30/98,4321,1998,10,303,Friday,97,36,4,16.11111111,58.4,NA,44.77589014,1.591088102
10/31/98,4322,1998,10,304,Saturday,101,43,8,13.88888889,52.7,NA,10.76545058,4.139547154
11/1/98,4323,1998,11,305,Sunday,105,42,10,12.22222222,50,NA,11.34484022,19.84890457
11/2/98,4324,1998,11,306,Monday,102,38,12,9.444444444,39.8,NA,6.697593434,22.49070001
11/3/98,4325,1998,11,307,Tuesday,112,50,9,5,33.4,NA,5.569708814,28.84850852
11/4/98,4326,1998,11,308,Wednesday,116,60,12,2.777777778,32.8,NA,10.51788805,22.43118242
11/5/98,4327,1998,11,309,Thursday,120,48,5,3.888888889,27.4,NA,21.56302078,6.599970424
11/6/98,4328,1998,11,310,Friday,99,38,7,3.333333333,25.8,NA,20.56302078,8.972095335
11/7/98,4329,1998,11,311,Saturday,113,50,6,1.666666667,26.1,NA,40.00160582,7.247094256
11/8/98,4330,1998,11,312,Sunday,110,50,6,2.777777778,31.8,NA,32.59172957,7.378179591
11/9/98,4331,1998,11,313,Monday,97,46,6,6.111111111,37.3,NA,52.52387243,8.973481262
11/10/98,4332,1998,11,314,Tuesday,124,47,9,11.11111111,41.2,NA,39.40321322,15.21764336
11/11/98,4333,1998,11,315,Wednesday,108,57,4,5,28.5,NA,28.55007636,17.04530647
11/12/98,4334,1998,11,316,Thursday,119,49,10,4.444444444,31.1,NA,31.60488405,5.226724491
11/13/98,4335,1998,11,317,Friday,123,45,13,6.111111111,34.6,NA,33.99681195,11.9527601
11/14/98,4336,1998,11,318,Saturday,111,53,10,10,40.2,NA,28.84499394,10.19279574
11/15/98,4337,1998,11,319,Sunday,96,40,6,6.111111111,32.2,NA,12.81106537,17.3442654
11/16/98,4338,1998,11,320,Monday,102,35,12,8.888888889,39.1,NA,30.76819027,6.905972896
11/17/98,4339,1998,11,321,Tuesday,109,52,9,5.555555556,34.6,NA,24.89928274,7.504394201
11/18/98,4340,1998,11,322,Wednesday,123,41,14,8.888888889,38.7,NA,47.06370581,7.349735664
11/19/98,4341,1998,11,323,Thursday,114,45,10,7.222222222,31.1,NA,26.55141321,8.731914608
11/20/98,4342,1998,11,324,Friday,114,50,9,-0.555555556,24.4,NA,12.94887065,8.361327626
11/21/98,4343,1998,11,325,Saturday,116,54,4,1.111111111,24.4,NA,31.99062889,8.91485033
11/22/98,4344,1998,11,326,Sunday,105,50,6,9.444444444,34.9,NA,58.95857748,14.60329343
11/23/98,4345,1998,11,327,Monday,101,40,7,10,35.4,NA,38.88763105,13.51362545
11/24/98,4346,1998,11,328,Tuesday,110,43,11,7.777777778,30.1,NA,32.83282336,5.841060253
11/25/98,4347,1998,11,329,Wednesday,117,43,8,10,35.8,NA,34.86997485,4.430280046
11/26/98,4348,1998,11,330,Thursday,103,44,10,10,32.3,NA,19.89546073,10.15594453
11/27/98,4349,1998,11,331,Friday,94,44,6,8.888888889,35.7,NA,62.98941677,5.969540146
11/28/98,4350,1998,11,332,Saturday,123,59,11,12.22222222,48.6,NA,43.95574765,10.98664845
11/29/98,4351,1998,11,333,Sunday,106,40,7,17.22222222,58.4,NA,58.16996215,13.63006517
11/30/98,4352,1998,11,334,Monday,102,43,9,11.11111111,50.7,NA,35.15952259,12.99910767
12/1/98,4353,1998,12,335,Tuesday,100,50,11,7.222222222,37.7,NA,25.31304471,7.059427725
12/2/98,4354,1998,12,336,Wednesday,112,46,8,12.77777778,45.8,NA,37.20389072,8.639608761
12/3/98,4355,1998,12,337,Thursday,104,43,11,16.11111111,54.9,NA,44.21955006,8.896021183
12/4/98,4356,1998,12,338,Friday,117,54,8,16.11111111,59.3,NA,55.19696033,4.069106631
12/5/98,4357,1998,12,339,Saturday,113,56,5,15,56.6,NA,34.07284098,8.469108168
12/6/98,4358,1998,12,340,Sunday,103,37,10,10,49.2,NA,11.98149483,8.495693409
12/7/98,4359,1998,12,341,Monday,99,42,5,3.888888889,31.6,NA,11.35215287,19.07257493
12/8/98,4360,1998,12,342,Tuesday,130,59,15,3.333333333,29,NA,23.93190691,6.512223514
12/9/98,4361,1998,12,343,Wednesday,105,44,7,3.888888889,29.5,NA,29.86404977,6.934737431
12/10/98,4362,1998,12,344,Thursday,99,45,7,1.666666667,29,NA,19.67279641,5.413563887
12/11/98,4363,1998,12,345,Friday,108,51,8,3.888888889,26.1,NA,26.73660972,6.523074292
12/12/98,4364,1998,12,346,Saturday,112,46,11,3.333333333,26.1,NA,29.68702181,7.523047357
12/13/98,4365,1998,12,347,Sunday,109,40,7,3.333333333,31.2,NA,26.49933256,13.39516225
12/14/98,4366,1998,12,348,Monday,125,52,14,2.222222222,32.1,NA,54.72095038,8.217368035
12/15/98,4367,1998,12,349,Tuesday,113,49,15,6.666666667,31.2,NA,31.76531851,6.794398046
12/16/98,4368,1998,12,350,Wednesday,125,50,10,2.777777778,27.2,NA,14.7626974,6.16519357
12/17/98,4369,1998,12,351,Thursday,124,55,12,0,22.3,NA,16.73600838,9.213874315
12/18/98,4370,1998,12,352,Friday,119,36,14,6.111111111,30.1,NA,52.79342596,8.342595662
12/19/98,4371,1998,12,353,Saturday,126,45,13,1.666666667,26.3,NA,23.39992469,9.621383727
12/20/98,4372,1998,12,354,Sunday,107,34,11,-0.555555556,27.6,NA,14.81952486,6.389344559
12/21/98,4373,1998,12,355,Monday,126,60,11,-5,18.8,NA,20.68903036,7.310945843
12/22/98,4374,1998,12,356,Tuesday,120,57,17,-12.22222222,-1.9,NA,25.58873229,15.51048422
12/23/98,4375,1998,12,357,Wednesday,109,54,8,-8.333333333,5.7,NA,29.72720426,9.650973006
12/24/98,4376,1998,12,358,Thursday,140,65,10,-7.222222222,4.8,NA,24.84725921,11.00486997
12/25/98,4377,1998,12,359,Friday,130,52,16,-3.888888889,11.1,NA,20.19206558,14.22759907
12/26/98,4378,1998,12,360,Saturday,138,66,15,-3.333333333,12.3,NA,36.90989657,12.09828241
12/27/98,4379,1998,12,361,Sunday,125,52,14,2.222222222,24,NA,34.91250646,10.12215793
12/28/98,4380,1998,12,362,Monday,156,64,20,-1.666666667,23.3,NA,33.85080036,6.144213162
12/29/98,4381,1998,12,363,Tuesday,120,48,14,-5.555555556,18.4,NA,25.8624189,12.89772491
12/30/98,4382,1998,12,364,Wednesday,99,41,8,-13.88888889,-1.6,NA,28.82588043,9.772815093
12/31/98,4383,1998,12,365,Thursday,141,67,9,-10.55555556,5.1,NA,26.65632184,10.1651572
1/1/99,4384,1999,1,1,Friday,136,54,12,-10,7.7,NA,17.8859079,19.90668836
1/2/99,4385,1999,1,2,Saturday,147,62,12,-5.555555556,21,NA,NA,28.96034509
1/3/99,4386,1999,1,3,Sunday,136,69,5,-8.888888889,8.4,NA,18.79340127,21.64032525
1/4/99,4387,1999,1,4,Monday,128,65,6,-18.88888889,-6.9,NA,14.76235533,11.71280027
1/5/99,4388,1999,1,5,Tuesday,126,54,12,-17.22222222,-6.1,NA,31.80150368,9.25402783
1/6/99,4389,1999,1,6,Wednesday,128,57,11,-11.11111111,9.8,NA,25.92536311,9.351573648
1/7/99,4390,1999,1,7,Thursday,154,72,9,-17.22222222,-6.7,NA,37.68666852,7.198127376
1/8/99,4391,1999,1,8,Friday,153,76,8,-8.888888889,10.9,NA,23.70754764,17.81932924
1/9/99,4392,1999,1,9,Saturday,113,56,16,-15.55555556,-1.1,NA,18.75745282,13.0273403
1/10/99,4393,1999,1,10,Sunday,138,61,12,-14.44444444,-0.4,NA,19.72339956,19.41875109
1/11/99,4394,1999,1,11,Monday,150,79,14,-15,0,NA,31.66598198,10.50484737
1/12/99,4395,1999,1,12,Tuesday,146,68,20,-6.666666667,14.1,NA,34.19899596,10.44143647
1/13/99,4396,1999,1,13,Wednesday,137,60,8,-6.666666667,15.4,NA,2.639883085,31.08666772
1/14/99,4397,1999,1,14,Thursday,139,68,18,-7.777777778,12.6,NA,22.56680616,18.64780824
1/15/99,4398,1999,1,15,Friday,118,44,19,-5,20.2,NA,39.31748955,7.228271807
1/16/99,4399,1999,1,16,Saturday,138,56,11,-1.111111111,29.8,NA,27.33621616,10.02163597
1/17/99,4400,1999,1,17,Sunday,93,39,11,-2.222222222,31.3,NA,33.42234253,8.467021382
1/18/99,4401,1999,1,18,Monday,140,58,10,-1.666666667,25.8,NA,15.10031325,20.56385634
1/19/99,4402,1999,1,19,Tuesday,118,50,12,-2.777777778,20,NA,29.4301722,10.25280036
1/20/99,4403,1999,1,20,Wednesday,162,61,9,-1.111111111,28.8,NA,56.47976012,7.74238554
1/21/99,4404,1999,1,21,Thursday,138,69,9,2.777777778,32.6,NA,55.52002051,8.087753742
1/22/99,4405,1999,1,22,Friday,137,63,10,5.555555556,41.5,NA,17.51934003,6.446796362
1/23/99,4406,1999,1,23,Saturday,136,62,15,3.888888889,35.3,NA,6.537609266,8.754444378
1/24/99,4407,1999,1,24,Sunday,136,64,13,0.555555556,30,NA,19.54019464,17.64644477
1/25/99,4408,1999,1,25,Monday,148,59,18,-2.222222222,24.6,NA,13.47236201,11.08330675
1/26/99,4409,1999,1,26,Tuesday,135,67,8,-1.666666667,23.4,NA,33.5010708,9.407314309
1/27/99,4410,1999,1,27,Wednesday,120,47,11,5.555555556,34,NA,49.40578152,11.80309314
1/28/99,4411,1999,1,28,Thursday,107,51,9,0.555555556,27.4,NA,23.42114201,11.11005256
1/29/99,4412,1999,1,29,Friday,133,50,17,0.555555556,25.6,NA,28.32979586,13.00446805
1/30/99,4413,1999,1,30,Saturday,137,66,10,1.111111111,28,NA,41.37306859,18.36324089
1/31/99,4414,1999,1,31,Sunday,119,41,19,2.222222222,27.5,NA,21.33240575,23.60986983
2/1/99,4415,1999,2,32,Monday,117,47,12,4.444444444,38.4,NA,23.36633432,7.680773093
2/2/99,4416,1999,2,33,Tuesday,131,54,12,3.333333333,32.4,NA,6.201927427,8.493908129
2/3/99,4417,1999,2,34,Wednesday,126,55,13,5,27.4,NA,42.22699964,15.58967223
2/4/99,4418,1999,2,35,Thursday,143,67,11,-0.555555556,21.1,NA,17.24265897,17.55804774
2/5/99,4419,1999,2,36,Friday,113,53,10,-0.555555556,24.2,NA,27.85005697,7.616594088
2/6/99,4420,1999,2,37,Saturday,145,48,14,4.444444444,30.4,NA,19.19829085,12.52064557
2/7/99,4421,1999,2,38,Sunday,143,57,9,0.555555556,29.8,NA,25.26875788,16.04672334
2/8/99,4422,1999,2,39,Monday,134,56,17,2.777777778,36.2,NA,32.21429402,8.214914342
2/9/99,4423,1999,2,40,Tuesday,139,54,20,6.666666667,29.8,NA,9.236914506,12.3647791
2/10/99,4424,1999,2,41,Wednesday,145,58,14,6.666666667,27.2,NA,50.22647494,12.9105809
2/11/99,4425,1999,2,42,Thursday,136,66,10,9.444444444,47.8,NA,28.02209797,15.14267595
2/12/99,4426,1999,2,43,Friday,135,68,16,-5,13.1,NA,13.24474418,24.25778471
2/13/99,4427,1999,2,44,Saturday,137,66,11,-5,10.8,NA,22.3961178,17.98884191
2/14/99,4428,1999,2,45,Sunday,138,50,14,1.111111111,21.9,NA,36.42407984,16.01097996
2/15/99,4429,1999,2,46,Monday,147,72,15,7.222222222,30.6,NA,57.35128221,16.07300473
2/16/99,4430,1999,2,47,Tuesday,125,64,9,3.888888889,32.1,NA,30.39826023,10.46891169
2/17/99,4431,1999,2,48,Wednesday,150,60,14,-2.777777778,20.4,NA,21.0940275,14.88236697
2/18/99,4432,1999,2,49,Thursday,142,65,14,-1.666666667,21.8,NA,30.39304045,13.90766277
2/19/99,4433,1999,2,50,Friday,137,64,14,-2.222222222,20.9,NA,9.507875619,26.7995884
2/20/99,4434,1999,2,51,Saturday,145,59,14,-3.888888889,17,NA,7.406104587,25.58800673
2/21/99,4435,1999,2,52,Sunday,124,54,21,-2.222222222,15.7,NA,0.442657743,36.07131516
2/22/99,4436,1999,2,53,Monday,136,66,11,-3.333333333,9.4,NA,20.50007533,29.12059766
2/23/99,4437,1999,2,54,Tuesday,133,66,12,-1.666666667,14.9,NA,37.68036647,16.09757989
2/24/99,4438,1999,2,55,Wednesday,130,61,9,-2.777777778,22.9,NA,54.56532257,6.89358587
2/25/99,4439,1999,2,56,Thursday,155,61,15,0.555555556,26.5,NA,29.56793246,10.41290699
2/26/99,4440,1999,2,57,Friday,149,63,13,2.222222222,27.9,NA,44.5073828,8.651272142
2/27/99,4441,1999,2,58,Saturday,140,70,13,6.111111111,39.2,NA,33.63935862,6.817179971
2/28/99,4442,1999,2,59,Sunday,114,48,15,2.777777778,32.1,NA,2.673287196,16.04503923
3/1/99,4443,1999,3,60,Monday,138,55,18,3.333333333,25.3,NA,23.14014091,24.9834776
3/2/99,4444,1999,3,61,Tuesday,137,53,16,2.777777778,33.1,NA,30.66023774,6.097043737
3/3/99,4445,1999,3,62,Wednesday,158,72,12,-0.555555556,18.7,NA,5.594990495,21.61068015
3/4/99,4446,1999,3,63,Thursday,142,66,19,-1.111111111,18.4,NA,18.30106241,17.83505527
3/5/99,4447,1999,3,64,Friday,130,54,8,1.666666667,28.7,NA,30.54544377,16.92895887
3/6/99,4448,1999,3,65,Saturday,112,33,13,-3.888888889,19.7,NA,2.454097617,36.30690272
3/7/99,4449,1999,3,66,Sunday,109,47,15,-6.111111111,14.4,NA,19.21168853,38.92862726
3/8/99,4450,1999,3,67,Monday,126,61,21,-4.444444444,16.2,NA,43.52978443,29.81622699
3/9/99,4451,1999,3,68,Tuesday,152,70,12,-1.666666667,26.4,NA,12.51934487,27.08932761
3/10/99,4452,1999,3,69,Wednesday,123,55,14,-1.666666667,20.3,NA,2.548709576,37.32593542
3/11/99,4453,1999,3,70,Thursday,124,50,18,-2.222222222,20.4,NA,13.57128855,24.43278209
3/12/99,4454,1999,3,71,Friday,117,50,15,-2.777777778,19.6,NA,12.57911822,32.45165126
3/13/99,4455,1999,3,72,Saturday,132,45,19,-2.222222222,18.1,NA,23.82042748,34.32840624
3/14/99,4456,1999,3,73,Sunday,124,57,10,0,18.9,NA,3.675684151,39.61502981
3/15/99,4457,1999,3,74,Monday,155,71,16,-0.555555556,19.2,NA,36.8192281,16.05499179
3/16/99,4458,1999,3,75,Tuesday,132,57,10,6.111111111,29.8,NA,44.74303645,13.28545118
3/17/99,4459,1999,3,76,Wednesday,130,40,23,10,40.7,NA,29.68430395,27.56394602
3/18/99,4460,1999,3,77,Thursday,114,45,14,3.333333333,27.1,NA,13.67386439,27.08469267
3/19/99,4461,1999,3,78,Friday,135,59,16,2.222222222,23.7,NA,22.11296396,22.59394758
3/20/99,4462,1999,3,79,Saturday,141,63,13,3.888888889,27.2,NA,31.65820505,18.65343773
3/21/99,4463,1999,3,80,Sunday,137,60,11,3.333333333,23.2,NA,5.697353398,32.38505754
3/22/99,4464,1999,3,81,Monday,142,51,11,2.222222222,21.3,NA,23.66517227,23.06488609
3/23/99,4465,1999,3,82,Tuesday,120,48,11,3.333333333,21,NA,40.56318737,14.12614012
3/24/99,4466,1999,3,83,Wednesday,121,44,17,1.666666667,21.9,NA,19.52403902,33.61963356
3/25/99,4467,1999,3,84,Thursday,147,49,18,0,23.3,NA,22.89254501,30.92261611
3/26/99,4468,1999,3,85,Friday,143,69,11,1.666666667,25.9,NA,17.56318737,30.62726711
3/27/99,4469,1999,3,86,Saturday,103,45,7,5,26.3,NA,35.65453353,22.0516574
3/28/99,4470,1999,3,87,Sunday,113,45,9,6.111111111,33.7,NA,54.47110393,18.77037407
3/29/99,4471,1999,3,88,Monday,115,40,10,8.888888889,24.5,NA,24.44640656,16.64214573
3/30/99,4472,1999,3,89,Tuesday,116,44,8,12.77777778,28.5,NA,97.49860436,23.15487218
3/31/99,4473,1999,3,90,Wednesday,122,59,7,15.55555556,41.3,NA,64.51362816,29.16830594
4/1/99,4474,1999,4,91,Thursday,113,42,12,14.44444444,51.7,NA,45.63692853,13.84062507
4/2/99,4475,1999,4,92,Friday,115,54,6,17.77777778,54.6,NA,45.60039007,13.22892343
4/3/99,4476,1999,4,93,Saturday,117,48,11,17.22222222,57.8,NA,40.6473915,13.7833172
4/4/99,4477,1999,4,94,Sunday,97,42,9,13.33333333,47.3,NA,14.551756,21.36555265
4/5/99,4478,1999,4,95,Monday,108,49,11,10,43.2,NA,16.53087688,19.23900766
4/6/99,4479,1999,4,96,Tuesday,108,51,6,11.66666667,42.4,NA,18.98181794,22.09749251
4/7/99,4480,1999,4,97,Wednesday,127,63,4,12.77777778,42.7,NA,58.50477798,28.0334211
4/8/99,4481,1999,4,98,Thursday,122,48,11,12.77777778,43.7,NA,35.46301974,29.68332013
4/9/99,4482,1999,4,99,Friday,126,57,13,7.222222222,40,NA,6.44317429,29.48204502
4/10/99,4483,1999,4,100,Saturday,108,47,8,8.333333333,35,NA,12.52421128,31.7836126
4/11/99,4484,1999,4,101,Sunday,114,55,9,7.777777778,39.7,NA,9.607727769,21.25320435
4/12/99,4485,1999,4,102,Monday,113,53,6,7.222222222,32.1,NA,26.41386885,23.15007435
4/13/99,4486,1999,4,103,Tuesday,120,50,13,10,33.3,NA,36.51638162,19.24063596
4/14/99,4487,1999,4,104,Wednesday,101,40,13,9.444444444,26,NA,62.49811239,26.50621435
4/15/99,4488,1999,4,105,Thursday,119,54,15,9.444444444,39.4,NA,27.49732853,34.09540371
4/16/99,4489,1999,4,106,Friday,121,52,3,6.666666667,37.3,NA,6.545749431,24.39927398
4/17/99,4490,1999,4,107,Saturday,120,51,8,6.666666667,34,NA,7.532699974,16.12241135
4/18/99,4491,1999,4,108,Sunday,108,45,11,5.555555556,37.1,NA,29.10444998,11.71846726
4/19/99,4492,1999,4,109,Monday,106,46,11,5.555555556,36.5,NA,45.63970547,11.07154145
4/20/99,4493,1999,4,110,Tuesday,117,50,11,7.222222222,39.4,NA,43.58228789,20.97464776
4/21/99,4494,1999,4,111,Wednesday,111,50,9,12.22222222,48,NA,32.6407856,23.33986943
4/22/99,4495,1999,4,112,Thursday,100,39,8,8.888888889,47.2,NA,31.53614244,10.54381117
4/23/99,4496,1999,4,113,Friday,116,47,9,6.111111111,35.6,NA,-0.471687239,27.98771339
4/24/99,4497,1999,4,114,Saturday,119,42,13,6.666666667,24.6,NA,16.94104414,31.6136019
4/25/99,4498,1999,4,115,Sunday,90,36,8,8.888888889,30.5,NA,19.76320287,31.35600171
4/26/99,4499,1999,4,116,Monday,103,37,8,10.55555556,33.4,NA,33.70056551,37.16841831
4/27/99,4500,1999,4,117,Tuesday,113,49,10,10,41.5,NA,29.62730103,27.23835661
4/28/99,4501,1999,4,118,Wednesday,113,46,6,10.55555556,38.4,NA,12.82946887,29.35581978
4/29/99,4502,1999,4,119,Thursday,109,48,11,11.11111111,32.7,NA,15.64416667,33.58358161
4/30/99,4503,1999,4,120,Friday,104,45,8,10.55555556,29,NA,27.33995839,29.83635212
5/1/99,4504,1999,5,121,Saturday,106,54,5,13.33333333,30.5,NA,28.36751832,30.35382057
5/2/99,4505,1999,5,122,Sunday,94,37,9,14.44444444,37.3,NA,31.27878205,43.180928
5/3/99,4506,1999,5,123,Monday,114,43,5,17.77777778,42.8,NA,51.28996474,38.70152939
5/4/99,4507,1999,5,124,Tuesday,144,58,9,19.44444444,52.2,NA,75.20701223,39.80609538
5/5/99,4508,1999,5,125,Wednesday,102,41,8,21.11111111,57.2,NA,74.14698476,33.49505822
5/6/99,4509,1999,5,126,Thursday,89,42,10,14.44444444,52.8,NA,24.73367039,18.13511854
5/7/99,4510,1999,5,127,Friday,103,39,9,13.33333333,46.9,NA,31.77116058,20.26524092
5/8/99,4511,1999,5,128,Saturday,116,43,10,11.66666667,48.2,NA,8.739841901,11.604778
5/9/99,4512,1999,5,129,Sunday,97,38,9,10.55555556,42.7,NA,7.609187647,17.04730229
5/10/99,4513,1999,5,130,Monday,102,54,3,14.44444444,46.5,NA,32.59233945,32.4559824
5/11/99,4514,1999,5,131,Tuesday,132,45,8,19.44444444,52.1,NA,63.57668011,32.61880911
5/12/99,4515,1999,5,132,Wednesday,100,36,5,16.66666667,52.7,NA,44.13113866,27.16986358
5/13/99,4516,1999,5,133,Thursday,102,33,13,10.55555556,41,NA,16.56885044,26.95649305
5/14/99,4517,1999,5,134,Friday,101,39,11,11.66666667,41.3,NA,15.46706473,25.46351718
5/15/99,4518,1999,5,135,Saturday,107,49,10,15.55555556,54.8,NA,49.35327786,21.04620684
5/16/99,4519,1999,5,136,Sunday,96,41,6,20.55555556,63.1,NA,44.35436577,36.41169845
5/17/99,4520,1999,5,137,Monday,116,42,11,20.55555556,62.6,NA,31.34131632,27.57885463
5/18/99,4521,1999,5,138,Tuesday,93,45,8,16.11111111,52.3,NA,17.78156667,20.88015631
5/19/99,4522,1999,5,139,Wednesday,104,45,8,16.11111111,44.8,NA,25.36480533,20.07393673
5/20/99,4523,1999,5,140,Thursday,95,32,5,17.77777778,49.1,NA,51.25518994,35.27440795
5/21/99,4524,1999,5,141,Friday,118,55,6,18.88888889,56.8,NA,65.15122886,45.56714442
5/22/99,4525,1999,5,142,Saturday,91,37,4,15,52.8,NA,9.178601509,33.80990067
5/23/99,4526,1999,5,143,Sunday,88,33,8,15.55555556,50.7,NA,19.13423337,16.89618741
5/24/99,4527,1999,5,144,Monday,114,41,4,10.55555556,40.7,NA,16.31219987,16.3371533
5/25/99,4528,1999,5,145,Tuesday,114,49,11,13.33333333,38.7,NA,34.14989271,25.04133039
5/26/99,4529,1999,5,146,Wednesday,95,39,4,15.55555556,40.4,NA,20.19165096,22.37811322
5/27/99,4530,1999,5,147,Thursday,96,39,6,17.77777778,41.3,NA,57.21721702,24.36186084
5/28/99,4531,1999,5,148,Friday,108,46,8,23.88888889,53.8,NA,43.21284205,28.33913412
5/29/99,4532,1999,5,149,Saturday,94,40,8,24.44444444,54.4,NA,46.34333656,46.35947957
5/30/99,4533,1999,5,150,Sunday,109,43,6,21.11111111,56,NA,52.83412201,49.98852105
5/31/99,4534,1999,5,151,Monday,102,41,8,22.77777778,63.4,NA,35.54690799,27.97287756
6/1/99,4535,1999,6,152,Tuesday,110,39,6,18.33333333,59.7,NA,32.57822667,16.70986474
6/2/99,4536,1999,6,153,Wednesday,124,60,9,17.77777778,57.7,NA,11.67889056,13.55348886
6/3/99,4537,1999,6,154,Thursday,85,28,12,14.44444444,47.7,NA,14.52698226,21.33929584
6/4/99,4538,1999,6,155,Friday,114,46,7,17.77777778,56.6,NA,31.48261412,31.80631318
6/5/99,4539,1999,6,156,Saturday,108,40,9,23.88888889,68,NA,30.73307219,28.00344566
6/6/99,4540,1999,6,157,Sunday,107,43,12,26.66666667,69.9,NA,49.57135039,30.56708073
6/7/99,4541,1999,6,158,Monday,98,38,8,27.22222222,63.8,NA,31.56613061,34.31724306
6/8/99,4542,1999,6,159,Tuesday,120,42,11,26.66666667,63.2,NA,36.6168326,37.06152873
6/9/99,4543,1999,6,160,Wednesday,107,49,11,26.11111111,63.2,NA,48.5283094,25.8607047
6/10/99,4544,1999,6,161,Thursday,111,54,11,26.11111111,66.7,NA,57.45262258,27.0512118
6/11/99,4545,1999,6,162,Friday,94,40,4,25.55555556,67.5,NA,46.8480318,31.09712937
6/12/99,4546,1999,6,163,Saturday,88,36,9,23.88888889,68.2,NA,39.46828192,38.65428872
6/13/99,4547,1999,6,164,Sunday,114,47,9,18.33333333,63.5,NA,17.4996006,26.43701696
6/14/99,4548,1999,6,165,Monday,99,47,8,18.88888889,55,NA,10.47737848,24.08320184
6/15/99,4549,1999,6,166,Tuesday,102,53,7,14.44444444,37.9,NA,5.486874923,24.84833566
6/16/99,4550,1999,6,167,Wednesday,102,46,11,16.11111111,44.7,NA,17.51558371,27.40699443
6/17/99,4551,1999,6,168,Thursday,85,36,6,13.88888889,42.9,NA,16.82408856,24.57632614
6/18/99,4552,1999,6,169,Friday,101,34,7,15,47.6,NA,32.53124306,26.24807382
6/19/99,4553,1999,6,170,Saturday,97,42,8,20,49.9,NA,25.60431998,37.44298876
6/20/99,4554,1999,6,171,Sunday,101,45,9,19.44444444,54.4,NA,34.61292441,52.96538921
6/21/99,4555,1999,6,172,Monday,123,59,9,22.22222222,59.8,NA,62.56718163,51.1868976
6/22/99,4556,1999,6,173,Tuesday,97,45,5,23.33333333,66.2,NA,79.55935195,32.55860717
6/23/99,4557,1999,6,174,Wednesday,111,46,5,24.44444444,67.3,NA,61.4961795,43.06344391
6/24/99,4558,1999,6,175,Thursday,89,38,6,24.44444444,65.9,NA,26.53586294,25.86194257
6/25/99,4559,1999,6,176,Friday,105,43,7,23.88888889,58.2,NA,43.5202036,29.5138861
6/26/99,4560,1999,6,177,Saturday,95,42,9,24.44444444,66.2,NA,40.54505661,34.48357738
6/27/99,4561,1999,6,178,Sunday,106,54,7,25.55555556,70.6,NA,41.58506601,39.10305481
6/28/99,4562,1999,6,179,Monday,94,39,13,25,69.2,NA,51.6137748,28.98116344
6/29/99,4563,1999,6,180,Tuesday,94,38,6,18.88888889,51.1,NA,23.00005561,22.41294033
6/30/99,4564,1999,6,181,Wednesday,98,40,7,20,54.7,NA,30.66336271,26.9368853
